"drink_id","language","priority","drink_name","alcoholic","cocktail_or_not","category","base","place","company","cocktailType","glass","taste","color","alcohol_percentage","method_category","method_detail","image","ingredient1","ingredient2","ingredient3","ingredient4","ingredient5","ingredient6","ingredient7","ingredient8","ingredient9","ingredient10","measure1","measure2","measure3","measure4","measure5","measure6","measure7","measure8","measure9","measure10","source","reference_url","date_modified"
"225","en","True","Mistya Martini","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Medium spicy","Transparent","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_mistia_martini.gif","Muscat liqueur de France Mistya","Bee Fighter Jin","","","","","","","","","15 ml","45 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mistia_martini/index.html","2018-10-11 15:06:00"
"235","en","True","Midori Rickey","Alcohol","True","Cocktail","liqueur","","","long","Other","Sweet mouth","Green","Weak (less than 8 degrees)","Build","Place 1/8 thick slices of lemon and plenty of ice in a glass. Put middlety. Pour the soda gently. Crush the lemon several times with Ricky Stick.","https://www.suntory.co.jp/wnb/img/cocktail/p_midori_rickey.gif","Midori","soda","Lemon slice","","","","","","","","30 ml","90 ml","1 sheet","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/midori_rickey/index.html","2018-10-11 15:06:00"
"245","en","True","Midori mojito","Alcohol","True","Cocktail","liqueur","","","long","tumbler","spicy","Transparent","usually","Build","Put the lime and mint sugar in the glass. Crush with pestle. Pour ice and pour gold. Up with soda, decorate mint.","https://www.suntory.co.jp/wnb/img/cocktail/p_midori_mojito.gif","Midori","lime","mint","sugar","soda","","","","","","30 ml","Reasonable amount","Reasonable amount","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/midori_mojito/index.html","2018-10-11 15:06:00"
"255","en","True","Yogriart Orange","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Orange","usually","Build","Pour into the tumbler with ice and gently stir. Decorate oranges.","https://www.suntory.co.jp/wnb/img/cocktail/p_yogurito_orange.gif","Yogurito yogurt liqueur","Orange juice","","","","","","","","","1/4","3/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/yogurito_orange/index.html","2018-10-11 15:06:00"
"265","en","True","Rugen Cassis Rickey","Alcohol","True","Cocktail","liqueur","","","long","Other","Sweet mouth","Red","Weak (less than 8 degrees)","Build","Place 1/8 thick slices of lemon and plenty of ice in a glass. Put the ruge cassis. Pour the soda gently. Crush the lemon several times with Ricky Stick.","https://www.suntory.co.jp/wnb/img/cocktail/p_lejay_cassis_rickey.gif","Ruge Cream de Cassis","soda","Lemon slice","","","","","","","","30 ml","90 ml","1 sheet","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/lejay_cassis_rickey/index.html","2018-10-11 15:06:00"
"275","en","True","Rouge Peche Ricky","Alcohol","True","Cocktail","liqueur","","","long","Other","Sweet mouth","yellow","Weak (less than 8 degrees)","Build","Place 1/8 thick slices of lemon and plenty of ice in a glass. Put in the lees peches. Pour the soda gently. Crush the lemon several times with Ricky Stick.","https://www.suntory.co.jp/wnb/img/cocktail/p_lejay_peche_rickey.gif","Ruge Cream de Peche","soda","Lemon slice","","","","","","","","30 ml","90 ml","1 sheet","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/lejay_peche_rickey/index.html","2018-10-11 15:06:00"
"285","en","True","Rouge apple soda","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Medium sweet mouth","Green","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_lejay_apple_soda.gif","Ruge Green Apple","soda","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/lejay_apple_soda/index.html","2018-10-11 15:06:00"
"295","en","True","Ruge apricot orange","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Medium spicy","Transparent","Weak (less than 8 degrees)","Steer","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_apricot_orange.gif","Ruge Cream apricot","Orange juice","","","","","","","","","1/4","3/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/apricot_orange/index.html","2018-10-11 15:06:00"
"305","en","True","Rudgekasis Orange","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Orange","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_cassis_orange.gif","Ruge Cream de Cassis","Orange juice","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cassis_orange/index.html","2018-10-11 15:06:00"
"315","en","True","Rudge Cassis · Grapefruit","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Orange","usually","Build","Pour the ingredients into the glass with ice and stir gently.","https://www.suntory.co.jp/wnb/img/cocktail/p_cassis_grapefruit.gif","Ruge Cream de Cassis","Grapefruit juice","","","","","","","","","1/4","3/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cassis_grapefruit/index.html","2018-10-11 15:06:00"
"325","en","True","Ruzekasis · soda","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Red","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir. You can decorate lemon, if you like.","https://www.suntory.co.jp/wnb/img/cocktail/p_cassis_soda.gif","Ruge Cream de Cassis","soda","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cassis_soda/index.html","2018-10-11 15:06:00"
"335","en","True","Rudgekasis Tea","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_cassic_tea.gif","Ruge Cream de Cassis","Ice lemon tea","","","","","","","","","1/4","3/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cassic_tea/index.html","2018-10-11 15:06:00"
"345","en","True","Ruzekasis · milk","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","pink","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_cassis_milk.gif","Ruge Cream de Cassis","milk","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cassis_milk/index.html","2018-10-11 15:06:00"
"355","en","True","Rudgekasis mojito","Alcohol","True","Cocktail","liqueur","","","long","tumbler","spicy","Transparent","usually","Build","Put the lime and mint sugar in the glass. Crush with pestle. Pour ice and pour Rudge cassis. Up with soda, decorate mint.","https://www.suntory.co.jp/wnb/img/cocktail/p_cassis_mojito.gif","Ruge Cream de Cassis","lime","mint","sugar","soda","","","","","","30 ml","Reasonable amount","Reasonable amount","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cassis_mojito/index.html","2018-10-11 15:06:00"
"365","en","True","Rudge Quartet Orange","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Orange","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir. Decorate oranges.","https://www.suntory.co.jp/wnb/img/cocktail/p_quartet_orange.gif","Ruge Cream de Quartet","Orange juice","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/quartet_orange/index.html","2018-10-11 15:06:00"
"375","en","True","Ruge Strawberry Soda","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Red","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_strawberry_soda.gif","Ruge Cream de Strawberry","soda","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/strawberry_soda/index.html","2018-10-11 15:06:00"
"385","en","True","Rouge Blueberry Milk","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","pink","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_blueberry_milk.gif","Ruge Creamed Blueberries","milk","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/blueberry_milk/index.html","2018-10-11 15:06:00"
"395","en","True","Apple car","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Medium sweet mouth","Orange","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_apple_car.gif","Calvados Blur Grand Sorage","White Curacao (Triple Sek)","Fresh lemon juice","","","","","","","","30 ml","20 ml","20 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/apple_car/index.html","2018-10-11 15:06:00"
"405","en","True","Apple Royale","Alcohol","True","Cocktail","liqueur","","","long","Flute type champagne glass","Sweet mouth","yellow","Weak (less than 8 degrees)","Build","Pour Pomodo Normandie and sparkling wine into flute glass. Stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_apple_royal.gif","Blur Pomodo Normandie","sparkling wine","","","","","","","","","1/4","3/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/apple_royal/index.html","2018-10-11 15:06:00"
"415","en","True","Apricot · Colada","Alcohol","True","Cocktail","liqueur","","","long","goblet","Sweet mouth","Orange","Weak (less than 8 degrees)","shake","Shake thoroughly and pour into a large glass filled with crushed ice cream. Decorate pineapple and red cherry and add a straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_apricot_colada.gif","Malibu (coconut liqueur)","Ruge Cream apricot","Pineapple juice","milk","","","","","","","45 ml","10 ml","45 ml","45 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/apricot_colada/index.html","2018-10-11 15:06:00"
"425","en","True","Apricot · Fizz","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Shake materials other than soda and pour into a tumbler. Fill it with soda and stir gently.","https://www.suntory.co.jp/wnb/img/cocktail/p_apricot_fizz.gif","Ruge Cream apricot","Fresh lemon juice","sugar","soda","","","","","","","45 ml","20 ml","1 tsp","Reasonable amount","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/apricot_fizz/index.html","2018-10-11 15:06:00"
"435","en","True","Apricot · Royale","Alcohol","True","Cocktail","liqueur","","","long","Flute type champagne glass","Sweet mouth","Orange","usually","Build","Pour the chilled material into flute champagne glass and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/no_images.gif","Ruge Cream apricot","Champagne","","","","","","","","","1/5","4/5","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/apricot_royal/index.html","2018-10-11 15:06:00"
"445","en","True","Alexander","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Sweet mouth","Brown (amber)","usually","shake","Shake thoroughly and pour into a cocktail glass","https://www.suntory.co.jp/wnb/img/cocktail/p_alexander.gif","Courvoisier VSOP Rouge","Cacao Liqueur","Fresh cream","","","","","","","","1/2","1/4","1/4","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/alexander/index.html","2018-10-11 15:06:00"
"455","en","True","Jaeger Orange","Alcohol","True","Cocktail","liqueur","","","long","Rock glass","Medium sweet mouth","Orange","usually","Build","Pour orange juice into the rock glass with ice and float quietly with Jager Meister from the top","https://www.suntory.co.jp/wnb/img/cocktail/p_jager_orange.gif","Jaeger Meister","Orange juice","","","","","","","","","45 ml","60 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/jager_orange/index.html","2018-10-11 15:06:00"
"465","en","True","Jaeger · Shooter","Alcohol","True","Cocktail","liqueur","","","short","Shot glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Build","Pour the Jaeger Meister that was well chilled in the refrigerator into a pre-chilled shooter glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_jager_shooter.gif","Jaeger Meister","","","","","","","","","","45 ml","","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/jager_shooter/index.html","2018-10-11 15:06:00"
"475","en","True","Jaeger · Tonic","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Medium sweet mouth","Brown (amber)","usually","Build","Pour into the tumbler with ice and gently stir. Decorate lemon.","https://www.suntory.co.jp/wnb/img/cocktail/p_jager_tonic.gif","Jaeger Meister","Tonic Water","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/jager_tonic/index.html","2018-10-11 15:06:00"
"485","en","True","Italian surfer","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Medium sweet mouth","yellow","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_italian_surfer.gif","Malibu (coconut liqueur)","Amaret","Pineapple juice","","","","","","","","30 ml","30 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/italian_surfer/index.html","2018-10-11 15:06:00"
"495","en","True","Underberg soda","Alcohol","True","Cocktail","liqueur","","","long","tumbler","spicy","Brown (amber)","usually","Build","Pour underberg and soda into a glass with ice and lightly mix","https://www.suntory.co.jp/wnb/img/cocktail/p_Underberg_with_Soda.gif","Underberg","soda","","","","","","","","","20 ml","100 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/Underberg_with_Soda/index.html","2018-10-11 15:06:00"
"505","en","True","X · Wai · Gee","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Medium sweet mouth","White","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_xyz.gif","Bulgar Extra Dry","White Curacao (Triple Sek)","Fresh lemon juice","","","","","","","","1/2","1/4","1/4","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/xyz/index.html","2018-10-11 15:06:00"
"515","en","True","Emerald Mist","Alcohol","True","Cocktail","liqueur","","","long","Rock glass","Sweet mouth","Blue","Strong (more than 25 degrees)","Steer","Steer and pour into a rock / glass filled with crushed ice cream. Drop the lemon / peel into the glass and squeeze the straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_emerald_mist.gif","Drambui","The Blue (Blue Curaçõ)","","","","","","","","","45 ml","20 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/emerald_mist/index.html","2018-10-11 15:06:00"
"525","en","True","orgasm","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Sweet mouth","Brown (amber)","usually","shake","Shake and pour into a large cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_orgasm.gif","Drambui","Kalua coffee liqueur","Amaret","Fresh cream","milk","","","","","","20 ml","20 ml","15 ml","15 ml","15 ml","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/orgasm/index.html","2018-10-11 15:06:00"
"535","en","True","Aurora","Alcohol","True","Cocktail","liqueur","","","short","tumbler","Medium sweet mouth","Red","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_aurora.gif","Wattska","Ruge Cream de Cassis","Grapefruit juice","Suntory Cocktail Lemon","Grenadin syrup","","","","","","1/2","1/6","1/12","1/12","1/6","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/aurora/index.html","2018-10-11 15:06:00"
"545","en","True","Olympic","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Medium sweet mouth","Orange","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_olimpic.gif","Courvoisier VSOP Rouge","Orange Curacao","Orange juice","","","","","","","","1/3","1/3","1/3","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/olimpic/index.html","2018-10-11 15:06:00"
"555","en","True","Cafe Chocolate Milk","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","usually","Build","Pour into ice glass and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_cafe_chocolat_milk.gif","Mozart Black","Kalua coffee liqueur","milk","","","","","","","","15 ml","15 ml","90 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cafe_chocolat_milk/index.html","2018-10-11 15:06:00"
"565","en","True","Kamikaze","Alcohol","True","Cocktail","liqueur","","","long","Rock glass","Medium sweet mouth","White","Strong (more than 25 degrees)","shake","Shake and pour into the rock glass with ice.","https://www.suntory.co.jp/wnb/img/cocktail/p_kamikaze.gif","Pinnacle Wodosca","White Curacao (Triple Sek)","Fresh lime juice","","","","","","","","20 ml","20 ml","20 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kamikaze/index.html","2018-10-11 15:06:00"
"575","en","True","Karoa · Oolong","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_kahlua_oolong.gif","Kalua coffee liqueur","Oolong Tea","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kahlua_oolong/index.html","2018-10-11 15:06:00"
"585","en","True","Kalua Orange","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour into a tumbler packed with crushed ice and gently stir. Add a straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_kahlua_orange.gif","Kalua coffee liqueur","Orange juice","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kahlua_orange/index.html","2018-10-11 15:06:00"
"595","en","True","Kalua Cola","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_kahlua_cola.gif","Kalua coffee liqueur","Cola","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kahlua_cola/index.html","2018-10-11 15:06:00"
"605","en","True","Kalua Colada","Alcohol","True","Cocktail","liqueur","","","long","goblet","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","shake","Shake thoroughly and pour into a large glass filled with crushed ice cream. Decorate pineapple and red cherry and add a straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_kahlua_colada.gif","Malibu (coconut liqueur)","Kalua coffee liqueur","Pineapple juice","milk","","","","","","","45 ml","10 ml","45 ml","45 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kahlua_colada/index.html","2018-10-11 15:06:00"
"615","en","True","Kalua Soda","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_kahlua_soda.gif","Kalua coffee liqueur","soda","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kahlua_soda/index.html","2018-10-11 15:06:00"
"625","en","True","Kalua Berry","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_kahlua_berry.gif","Ruge Cream de Franboise","Kalua coffee liqueur","milk","","","","","","","","30 ml","20 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kahlua_berry/index.html","2018-10-11 15:06:00"
"635","en","True","Kalua Latte","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","Weak (less than 8 degrees)","shake","Shake thoroughly and pour into ice glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_kahlua_latte.gif","Kalua coffee liqueur","milk","","","","","","","","","30 ml","90 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kahlua_latte/index.html","2018-10-11 15:06:00"
"645","en","True","Kalua Ricky","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Brown (amber)","usually","Build","Squeeze the lime to the tumbler and add ice. Pour the karua, fill with cold soda and stir gently.","https://www.suntory.co.jp/wnb/img/cocktail/p_kahlua_ricky.gif","Kalua coffee liqueur","soda","lime","","","","","","","","30 ml","Reasonable amount","1/2 piece","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kahlua_ricky/index.html","2018-10-11 15:06:00"
"655","en","True","keel","Alcohol","True","Cocktail","liqueur","","","long","wine glass","Medium sweet mouth","Red","usually","Build","Pour the chilled ingredients into the wine glass and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_kir.gif","White wine","Ruge Cream de Cassis","","","","","","","","","4/5","1/5","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kir/index.html","2018-10-11 15:06:00"
"665","en","True","Kiss In The Dark","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Medium sweet mouth","Red","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_kiss_in_the_dark.gif","Healing cherry","Bee Fighter Jin","Dry vermouth","","","","","","","","1/3","1/3","1/3","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kiss_in_the_dark/index.html","2018-10-11 15:06:00"
"675","en","True","King · Peter","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Red","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_king_peter.gif","Healing cherry","Fresh lemon juice","Tonic Water","","","","","","","","45 ml","10 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/king_peter/index.html","2018-10-11 15:06:00"
"685","en","True","Cool Beauty ~ Refreshing Beauty ~","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Medium sweet mouth","Blue","usually","shake","Shake and pour into a cocktail glass. Sprinkle with lemon peel. Pierce Red Cherry, Grapefruit Peel, Lime Peel into a cocktail pin and decorate it on the edge of the glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_cool_beauty.gif","Chula Dia","La Suure","Peach liqueur","White peppermint liqueur","","","","","","","30 ml","20 ml","10 ml","1 / 2tsp","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cool_beauty/index.html","2018-10-11 15:06:00"
"695","en","True","Grasshopper","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Sweet mouth","Green","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_grasshopper.gif","Mint liqueur (white)","Cacao Liqueur","Fresh cream","","","","","","","","1/3","1/3","1/3","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/grasshopper/index.html","2018-10-11 15:06:00"
"705","en","True","Green Eyes","Alcohol","True","Cocktail","liqueur","","","long","tumbler","Sweet mouth","Green","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_greeneyes.gif","Midori","Bulgar Extra Dry","Malibu (coconut liqueur)","Fresh lime juice","Pineapple juice","","","","","","20 ml","30 ml","15 ml","15 ml","15 ml","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/greeneyes/index.html","2018-10-11 15:06:00"
"715","en","True","Corcovado","Alcohol","True","Cocktail","liqueur","","","long","tumbler","","Blue","Strong (more than 25 degrees)","shake","Shake materials other than soda and pour into crumbled umbrella tumbler. Pour the soda and lightly steer. Decorate lime and add straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_corcovado.gif","Drambui","Tequila Sauza Blue","The Blue (Blue Curaçõ)","soda","","","","","","","30 ml","30 ml","30 ml","Reasonable amount","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/corcovado/index.html","2018-10-11 15:06:00"
"725","en","True","Golden Apple","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Sweet mouth","yellow","Weak (less than 8 degrees)","shake","Shake the ingredients and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_golden_apple.gif","Blur Pomodo Normandie","Orange Curacao","Apple juice","Fresh lemon juice","","","","","","","30 ml","5 ml","45 ml","a little","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/golden_apple/index.html","2018-10-11 15:06:00"
"735","en","True","Golden Days","Alcohol","True","Cocktail","liqueur","","","short","Cocktail glass","Medium sweet mouth","Orange","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_golden_days.gif","Ruge Cream de Peche","Bee Fighter Jin","Orange juice","","","","","","","","1/6","1/2","1/3","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/golden_days/index.html","2018-10-11 15:06:00"
